number,title,file
1824,Assistant's unit,poster/1824-assistant-s-unit.png
1825,Spittoon; cuspidor,poster/1825-spittoon-cuspidor.png
1826,Spittoon with water fountain,poster/1826-spittoon-with-water-fountain.png
1827,Sink cabinet,poster/1827-sink-cabinet.png
1828,Dental cabinet,poster/1828-dental-cabinet.png
1829,Saliva ejector,poster/1829-saliva-ejector.png
1830,Saliva ejector with hand- controlled valve,poster/1830-saliva-ejector-with-hand-controlled-valve.png
1831,Suction handpiece,poster/1831-suction-handpiece.png
1832,Suction handpiece with hand- controlled valve,poster/1832-suction-handpiece-with-hand-controlled-valve.png
1833,Electro-surgical handpiece,poster/1833-electro-surgical-handpiece.png
1834,Pulp-tester,poster/1834-pulp-tester.png
1835,Ultrasonic scaler,poster/1835-ultrasonic-scaler.png
1836,Fibre-optic handpiece,poster/1836-fibre-optic-handpiece.png
1837,Multifunction syringe (air- water),poster/1837-multifunction-syringe-air-water.png
1838,Dental air motor,poster/1838-dental-air-motor.png
1839,Dental air motor with illumination,poster/1839-dental-air-motor-with-illumination.png
1840,Dental low voltage electric motor,poster/1840-dental-low-voltage-electric-motor.png
1841,Dental low voltage electric motor with illumination,poster/1841-dental-low-voltage-electric-motor-with-illumination.png
1842,Dental turbine with illumination,poster/1842-dental-turbine-with-illumination.png
1843,Dental turbine,poster/1843-dental-turbine.png
1844,Sterilizable up to the temperature specified,poster/1844-sterilizable-up-to-the-temperature-specified.png
1845,U-trap,poster/1845-u-trap.png
1846,"Dental patient footrest, up",poster/1846-dental-patient-footrest-up.png
1847,"Dental patient footrest, down",poster/1847-dental-patient-footrest-down.png
1848,"Dental patient chair, automatic set",poster/1848-dental-patient-chair-automatic-set.png
1849,"Dental patient chair, automatic re-set",poster/1849-dental-patient-chair-automatic-re-set.png
1850,Liquid level control,poster/1850-liquid-level-control.png
1851,Chemical water treatment,poster/1851-chemical-water-treatment.png
1852,Hand-controlled valve,poster/1852-hand-controlled-valve.png
1853,Foot-operated,poster/1853-foot-operated.png
1854,Cup-filler,poster/1854-cup-filler.png
1855,Bowl flush,poster/1855-bowl-flush.png
1856,Water-cooling,poster/1856-water-cooling.png
1857,Air-cooling,poster/1857-air-cooling.png
1858,Spray-cooling,poster/1858-spray-cooling.png
1859,Decimal separator,poster/1859-decimal-separator.png
1861,Level,poster/1861-level.png
1862,Group lock,poster/1862-group-lock.png
1863,Tabulation left,poster/1863-tabulation-left.png
1864,Tabulation right,poster/1864-tabulation-right.png
1865,"Ventilation air flow,",poster/1865-ventilation-air-flow.png
1866,"Ventilation air flow, lower",poster/1866-ventilation-air-flow-lower.png
1867,"Ventilation air flow, upper",poster/1867-ventilation-air-flow-upper.png
1937,"Remote station, ready",poster/1937-remote-station-ready.png
1938,"Remote station, stand-by",poster/1938-remote-station-stand-by.png
1939,"Remote station out of order,",poster/1939-remote-station-out-of-order.png
1940,Acknowledgement of remote,poster/1940-acknowledgement-of-remote.png
1941,Acknowledgement of,poster/1941-acknowledgement-of.png
1942,Test run,poster/1942-test-run.png
1943,Variable speed,poster/1943-variable-speed.png
1944,Insert paper,poster/1944-insert-paper.png
1945,Remove copy/paper,poster/1945-remove-copy-paper.png
1946,Memory/text storage full,poster/1946-memory-text-storage-full.png
1947,Add/load diskette,poster/1947-add-load-diskette.png
1948,Add/load cassette,poster/1948-add-load-cassette.png
1949,Telephone disconnected,poster/1949-telephone-disconnected.png
1950,Call operator of remote station,poster/1950-call-operator-of-remote-station.png
1951,No operator response from remote station,poster/1951-no-operator-response-from-remote-station.png
1952,Document face up,poster/1952-document-face-up.png
1953,Document face down,poster/1953-document-face-down.png
1954,Exposure adjustment,poster/1954-exposure-adjustment.png
1955,I am,poster/1955-i-am.png
1956,Who are you?,poster/1956-who-are-you.png
1957,Interactive videotext deactivated,poster/1957-interactive-videotext-deactivated.png
1958,"Temporarily inactive attributes, disable attributes",poster/1958-temporarily-inactive-attributes-disable-attributes.png
1959,Reveal,poster/1959-reveal.png
1960,Billing information,poster/1960-billing-information.png
1961,Message service,poster/1961-message-service.png
1962,End of data entry; data collection terminator,poster/1962-end-of-data-entry-data-collection-terminator.png
1963,Initiator,poster/1963-initiator.png
1964,Terminator,poster/1964-terminator.png
1965,Transmit page/document,poster/1965-transmit-page-document.png
1966,Receive page/document,poster/1966-receive-page-document.png
1967,Sheet injection into a determined position,poster/1967-sheet-injection-into-a-determined-position.png
1968,Sheet ejection,poster/1968-sheet-ejection.png
1969,Transmission sequence not completed,poster/1969-transmission-sequence-not-completed.png
1970,Paper carrier open,poster/1970-paper-carrier-open.png
1971,Paper carrier closed,poster/1971-paper-carrier-closed.png
1972,Constant input,poster/1972-constant-input.png
1973,Constant recall,poster/1973-constant-recall.png
1974,Internal transfer of text,poster/1974-internal-transfer-of-text.png
1975,"Grid density, low",poster/1975-grid-density-low.png
1976,"Grid density, normal",poster/1976-grid-density-normal.png
1977,"Grid density, high",poster/1977-grid-density-high.png
1978,Halftone/grey tone,poster/1978-halftone-grey-tone.png
1979,Pressure adjustment,poster/1979-pressure-adjustment.png
1980,Inking adjustment,poster/1980-inking-adjustment.png
1981,Cutting adjustment,poster/1981-cutting-adjustment.png
1982,"Address master transport, no print",poster/1982-address-master-transport-no-print.png
1983,Address master print and transport,poster/1983-address-master-print-and-transport.png
1984,"Address master print, no transport",poster/1984-address-master-print-no-transport.png
1985,Repeat printing from one address master,poster/1985-repeat-printing-from-one-address-master.png
1986,Address master fault,poster/1986-address-master-fault.png
1987,"Address master, grouper control",poster/1987-address-master-grouper-control.png
1988,Paper bin empty/empty bin available,poster/1988-paper-bin-empty-empty-bin-available.png
1989,No magazine/bin in position,poster/1989-no-magazine-bin-in-position.png
1990,Advertisement imprint,poster/1990-advertisement-imprint.png
1991,Omit advertisement,poster/1991-omit-advertisement.png
1992,Date imprint,poster/1992-date-imprint.png
1993,Omit date imprint,poster/1993-omit-date-imprint.png
1994,Check date imprint,poster/1994-check-date-imprint.png
1995,Ink prime,poster/1995-ink-prime.png
1996,Select,poster/1996-select.png
1997,Postage meter/franking,poster/1997-postage-meter-franking.png
1998,Imprint tape,poster/1998-imprint-tape.png
1999,Envelope sealing,poster/1999-envelope-sealing.png
2000,Envelope flap opening,poster/2000-envelope-flap-opening.png
2001,Short envelope,poster/2001-short-envelope.png
2002,Long envelope,poster/2002-long-envelope.png
2003,Trim adjustment (letter opening),poster/2003-trim-adjustment-letter-opening.png
2004,Standard double fold,poster/2004-standard-double-fold.png
2005,Double fold,poster/2005-double-fold.png
2006,Accordion fold,poster/2006-accordion-fold.png
2007,Cross fold,poster/2007-cross-fold.png
2008,Start moistening,poster/2008-start-moistening.png
2009,Stop moistening,poster/2009-stop-moistening.png
2010,Level 2 lock,poster/2010-level-2-lock.png
2011,Capitals lock,poster/2011-capitals-lock.png
2012,Numeric lock,poster/2012-numeric-lock.png
2013,Level,poster/2013-level.png
2014,Level,poster/2014-level.png
2015,Space,poster/2015-space.png
2016,Nonbreaking space,poster/2016-nonbreaking-space.png
2017,Insert,poster/2017-insert.png
2018,Continuous underline,poster/2018-continuous-underline.png
2019,Discontinuous underline,poster/2019-discontinuous-underline.png
2020,Emphasize,poster/2020-emphasize.png
2021,Compose character,poster/2021-compose-character.png
2022,Centre,poster/2022-centre.png
2023,Backward erase,poster/2023-backward-erase.png
2024,Clear screen,poster/2024-clear-screen.png
2025,Scrolling,poster/2025-scrolling.png
2026,Help,poster/2026-help.png
2027,Print screen; hard copy,poster/2027-print-screen-hard-copy.png
2028,Control,poster/2028-control.png
2029,Escape,poster/2029-escape.png
2030,Monitoring,poster/2030-monitoring.png
2031,Beginning (home),poster/2031-beginning-home.png
2032,End,poster/2032-end.png
2033,,poster/2033-untitled.png
2034,,poster/2034-untitled.png
2035,Line up,poster/2035-line-up.png
2036,Line down,poster/2036-line-down.png
2037,Backspace,poster/2037-backspace.png
2038,Partial line up,poster/2038-partial-line-up.png
2039,Partial line down,poster/2039-partial-line-down.png
2040,Partial space left,poster/2040-partial-space-left.png
2041,Partial space right,poster/2041-partial-space-right.png
2042,Set margin left,poster/2042-set-margin-left.png
2043,Set margin right,poster/2043-set-margin-right.png
2044,Release margin left,poster/2044-release-margin-left.png
2045,Release margin right,poster/2045-release-margin-right.png
2046,Release margins right and left,poster/2046-release-margins-right-and-left.png
2047,Cruise control,poster/2047-cruise-control.png
2048,Traction control,poster/2048-traction-control.png
2049,"Tree harvester/feller buncher, boom, lower",poster/2049-tree-harvester-feller-buncher-boom-lower.png
2050,,poster/2050-untitled.png
2058,"Delimber, fixed jaw, open",poster/2058-delimber-fixed-jaw-open.png
2059,"Delimber, fixed jaw, close",poster/2059-delimber-fixed-jaw-close.png
2060,"Delimber, mobile jaw",poster/2060-delimber-mobile-jaw.png
2061,"Delimber, mobile jaw, open",poster/2061-delimber-mobile-jaw-open.png
2062,"Delimber, mobile jaw, close",poster/2062-delimber-mobile-jaw-close.png
2063,Battery disconnect; battery shut-off,poster/2063-battery-disconnect-battery-shut-off.png
2064,"Steering wheel, tilt control",poster/2064-steering-wheel-tilt-control.png
2068,Dehumidifier,poster/2068-dehumidifier.png
2069,Tie down point,poster/2069-tie-down-point.png
2070,"Winch, lock",poster/2070-winch-lock.png
2071,"Winch, brake",poster/2071-winch-brake.png
2072,Stabilizer,poster/2072-stabilizer.png
2073,"Left stabilizer, up",poster/2073-left-stabilizer-up.png
2074,"Left stabilizer, down",poster/2074-left-stabilizer-down.png
2075,"Left stabilizer, extend",poster/2075-left-stabilizer-extend.png
2076,"Left stabilizer, retract",poster/2076-left-stabilizer-retract.png
2077,Outrigger,poster/2077-outrigger.png
2078,"Outrigger, left beam out, horizontal extension only",poster/2078-outrigger-left-beam-out-horizontal-extension-only.png
2079,"Outrigger, left beam in, horizontal retraction only",poster/2079-outrigger-left-beam-in-horizontal-retraction-only.png
2080,"Outrigger, left jack down, vertical extension only",poster/2080-outrigger-left-jack-down-vertical-extension-only.png
2081,"Outrigger, left jack up, vertical retraction only",poster/2081-outrigger-left-jack-up-vertical-retraction-only.png
2082,"Clamshell bucket, rotate",poster/2082-clamshell-bucket-rotate.png
2083,"Grapple, rotate clockwise",poster/2083-grapple-rotate-clockwise.png
2084,"Grapple, rotate anticlockwise",poster/2084-grapple-rotate-anticlockwise.png
2085,"Grader blade, raise whole blade",poster/2085-grader-blade-raise-whole-blade.png
2086,"Grader blade, lower whole blade",poster/2086-grader-blade-lower-whole-blade.png
2087,Scraper apron,poster/2087-scraper-apron.png
